date,timestamp,account,pnl
2026-06-05,07:32:07,VET4,0.00
2026-06-05,07:37:07,VET4,0.00
2026-06-05,07:38:45,CS4-VET3,0.00
2026-06-05,07:39:17,CS4-VET2,0.00
2026-06-05,07:40:58,CS4-VET3,0.00
2026-06-05,07:45:58,CS4-VET3,0.00
2026-06-05,07:50:58,CS4-VET3,0.00
2026-06-05,07:55:58,CS4-VET3,0.00
2026-06-05,08:00:58,CS4-VET3,0.00
2026-06-05,08:05:59,CS4-VET3,0.00
2026-06-05,08:10:59,CS4-VET3,0.00
2026-06-05,08:15:59,CS4-VET3,0.00
2026-06-05,08:43:08,CS4-VET3,0.00
2026-06-05,08:48:11,CS4-VET3,0.00
2026-06-05,08:53:13,CS4-VET3,0.00
2026-06-05,08:58:15,CS4-VET3,0.00
2026-06-05,09:03:18,CS4-VET3,0.00
2026-06-05,09:43:30,CS4-VET3,10.65
2026-06-05,09:48:31,CS4-VET3,12.03
2026-06-05,09:53:34,CS4-VET3,19.61
2026-06-05,09:58:36,CS4-VET3,23.33
2026-06-05,10:03:39,CS4-VET3,26.79
2026-06-05,10:08:41,CS4-VET3,24.67
2026-06-05,10:13:44,CS4-VET3,24.99
2026-06-05,10:18:46,CS4-VET3,24.89
2026-06-05,10:23:49,CS4-VET3,23.61
2026-06-05,10:28:52,CS4-VET3,24.47
2026-06-05,10:33:54,CS4-VET3,23.36
2026-06-05,10:38:57,CS4-VET3,25.44
2026-06-05,10:43:59,CS4-VET3,31.18
2026-06-05,10:49:02,CS4-VET3,35.23
2026-06-05,10:54:05,CS4-VET3,41.64
2026-06-05,10:59:08,CS4-VET3,48.27
2026-06-05,11:04:10,CS4-VET3,51.40
2026-06-05,11:09:13,CS4-VET3,57.89
2026-06-05,11:14:15,CS4-VET3,59.98
2026-06-05,11:19:18,CS4-VET3,64.70
2026-06-05,11:24:20,CS4-VET3,69.49
2026-06-05,11:29:22,CS4-VET3,70.91
2026-06-05,11:34:25,CS4-VET3,75.67
2026-06-05,11:39:28,CS4-VET3,78.91
2026-06-05,11:44:31,CS4-VET3,81.54
2026-06-05,11:49:33,CS4-VET3,82.53
2026-06-05,11:54:36,CS4-VET3,87.04
2026-06-05,11:59:39,CS4-VET3,90.79
2026-06-05,12:04:42,CS4-VET3,94.41
2026-06-05,12:09:44,CS4-VET3,98.79
2026-06-05,12:14:47,CS4-VET3,102.05
2026-06-05,12:19:49,CS4-VET3,104.72
2026-06-05,12:24:52,CS4-VET3,108.42
2026-06-05,12:29:54,CS4-VET3,112.78
2026-06-05,12:34:57,CS4-VET3,116.98
2026-06-05,12:40:00,CS4-VET3,120.17
2026-06-05,12:45:03,CS4-VET3,126.05
2026-06-05,12:50:06,CS4-VET3,129.66
2026-06-05,12:55:09,CS4-VET3,133.29
2026-06-05,13:00:12,CS4-VET3,136.04
2026-06-05,13:05:15,CS4-VET3,139.17
2026-06-05,13:10:18,CS4-VET3,142.65
2026-06-05,13:15:21,CS4-VET3,145.29
2026-06-05,13:20:23,CS4-VET3,150.19
2026-06-05,13:25:26,CS4-VET3,152.34
2026-06-05,13:30:27,CS4-VET3,156.60
2026-06-05,13:35:30,CS4-VET3,158.60
2026-06-05,13:40:33,CS4-VET3,161.23
2026-06-05,13:45:36,CS4-VET3,164.11
2026-06-05,13:50:38,CS4-VET3,167.34
2026-06-05,13:55:42,CS4-VET3,169.73
2026-06-05,14:00:45,CS4-VET3,172.10
2026-06-05,14:05:48,CS4-VET3,173.60
2026-06-05,14:10:51,CS4-VET3,175.47
2026-06-05,14:15:54,CS4-VET3,180.24
2026-06-05,14:20:58,CS4-VET3,183.48
2026-06-05,14:26:01,CS4-VET3,187.11
2026-06-05,14:31:04,CS4-VET3,190.66
2026-06-05,14:36:07,CS4-VET3,193.85
2026-06-05,14:41:10,CS4-VET3,195.47
2026-06-05,14:46:14,CS4-VET3,198.61
2026-06-05,14:51:16,CS4-VET3,202.97
2026-06-05,14:56:20,CS4-VET3,207.61
2026-06-05,15:01:24,CS4-VET3,209.92
2026-06-05,15:06:26,CS4-VET3,213.48
2026-06-05,15:11:30,CS4-VET3,215.48
2026-06-05,15:16:33,CS4-VET3,217.11
2026-06-05,15:21:35,CS4-VET3,218.22
2026-06-05,15:26:38,CS4-VET3,220.48
2026-06-05,15:31:41,CS4-VET3,224.11
2026-06-05,15:36:44,CS4-VET3,227.60
2026-06-05,15:41:47,CS4-VET3,229.60
2026-06-05,15:46:50,CS4-VET3,230.36
2026-06-05,15:51:53,CS4-VET3,231.88
2026-06-05,15:56:55,CS4-VET3,231.97
2026-06-05,16:01:58,CS4-VET3,231.74
2026-06-05,16:07:01,CS4-VET3,231.74
2026-06-05,07:38:35,CS4-VET3,0.00
2026-06-05,07:43:37,CS4-VET3,0.00
2026-06-05,07:48:40,CS4-VET3,0.00
2026-06-05,07:53:42,CS4-VET3,0.00
2026-06-05,07:58:45,CS4-VET3,0.00
2026-06-05,09:21:00,CS4-VET3,0.00
2026-06-05,09:26:02,CS4-VET3,0.00
2026-06-05,09:31:04,CS4-VET3,0.00
2026-06-05,09:36:06,CS4-VET3,0.51
2026-06-05,09:41:08,CS4-VET3,4.75
2026-06-05,09:46:11,CS4-VET3,8.17
2026-06-05,09:51:13,CS4-VET3,11.65
2026-06-05,09:56:16,CS4-VET3,18.42
2026-06-05,10:01:19,CS4-VET3,19.45
2026-06-05,10:06:21,CS4-VET3,22.27
2026-06-05,10:11:22,CS4-VET3,27.52
2026-06-05,10:16:25,CS4-VET3,30.41
2026-06-05,10:21:27,CS4-VET3,37.54
2026-06-05,10:26:30,CS4-VET3,45.17
2026-06-05,10:31:33,CS4-VET3,50.68
2026-06-05,10:36:36,CS4-VET3,55.17
2026-06-05,10:41:39,CS4-VET3,60.91
2026-06-05,10:46:41,CS4-VET3,68.18
2026-06-05,10:51:44,CS4-VET3,74.66
2026-06-05,10:56:45,CS4-VET3,78.26
2026-06-05,11:01:47,CS4-VET3,84.29
2026-06-05,11:06:50,CS4-VET3,89.41
2026-06-05,11:11:52,CS4-VET3,92.80
2026-06-05,11:16:55,CS4-VET3,94.18
2026-06-05,11:21:58,CS4-VET3,98.61
2026-06-05,11:27:00,CS4-VET3,99.98
2026-06-05,11:32:03,CS4-VET3,103.35
2026-06-05,11:37:05,CS4-VET3,105.38
2026-06-05,11:42:07,CS4-VET3,109.29
2026-06-05,11:47:10,CS4-VET3,110.62
2026-06-05,11:52:11,CS4-VET3,114.20
2026-06-05,11:57:14,CS4-VET3,120.37
2026-06-05,12:02:16,CS4-VET3,121.49
2026-06-05,12:16:46,CS4-VET3,122.26
2026-06-05,12:21:48,CS4-VET3,125.40
2026-06-05,12:26:51,CS4-VET3,129.09
2026-06-05,12:31:54,CS4-VET3,130.98
2026-06-05,12:36:56,CS4-VET3,132.97
2026-06-05,12:41:59,CS4-VET3,136.17
2026-06-05,12:47:01,CS4-VET3,139.09
2026-06-05,12:52:04,CS4-VET3,143.21
2026-06-05,12:57:07,CS4-VET3,145.22
2026-06-05,13:02:09,CS4-VET3,148.10
2026-06-05,13:07:12,CS4-VET3,150.70
2026-06-05,13:12:15,CS4-VET3,154.32
2026-06-05,13:17:18,CS4-VET3,156.15
2026-06-05,13:22:20,CS4-VET3,160.07
2026-06-05,13:27:23,CS4-VET3,164.71
2026-06-05,13:32:25,CS4-VET3,166.45
2026-06-05,13:37:28,CS4-VET3,169.46
2026-06-05,13:42:30,CS4-VET3,172.57
2026-06-05,13:47:32,CS4-VET3,175.71
2026-06-05,13:52:34,CS4-VET3,178.59
2026-06-05,13:57:38,CS4-VET3,180.72
2026-06-05,14:02:41,CS4-VET3,182.78
2026-06-05,14:07:42,CS4-VET3,185.24
2026-06-05,14:12:44,CS4-VET3,187.97
2026-06-05,14:17:47,CS4-VET3,189.14
2026-06-05,14:22:50,CS4-VET3,191.65
2026-06-05,14:27:53,CS4-VET3,193.93
2026-06-05,14:32:55,CS4-VET3,195.80
2026-06-05,14:37:58,CS4-VET3,196.54
2026-06-05,14:43:01,CS4-VET3,199.67
2026-06-05,14:48:03,CS4-VET3,202.38
2026-06-05,14:53:06,CS4-VET3,206.67
2026-06-05,14:58:08,CS4-VET3,209.68
2026-06-05,15:03:11,CS4-VET3,211.96
2026-06-05,15:08:14,CS4-VET3,214.31
2026-06-05,15:13:16,CS4-VET3,215.68
2026-06-05,15:18:19,CS4-VET3,217.60
2026-06-05,15:23:22,CS4-VET3,217.80
2026-06-05,15:28:25,CS4-VET3,218.93
2026-06-05,15:33:27,CS4-VET3,219.56
2026-06-05,15:38:30,CS4-VET3,220.98
2026-06-05,15:43:33,CS4-VET3,222.79
2026-06-05,15:48:35,CS4-VET3,223.56
2026-06-05,15:53:38,CS4-VET3,224.65
2026-06-05,15:58:40,CS4-VET3,224.56
2026-06-05,16:03:43,CS4-VET3,224.56
2026-06-05,16:08:45,CS4-VET3,224.56
2026-06-05,16:13:48,CS4-VET3,224.56
2026-06-05,07:30:46,CS4-VET3,0.00
2026-06-05,07:35:49,CS4-VET3,0.00
2026-06-05,07:40:51,CS4-VET3,0.00
2026-06-05,07:56:45,CS4-VET3,0.00
2026-06-05,08:01:47,CS4-VET3,0.00
2026-06-05,08:06:48,CS4-VET3,0.00
2026-06-05,08:11:51,CS4-VET3,0.00
2026-06-05,09:24:07,CS4-VET3,0.00
2026-06-05,09:29:09,CS4-VET3,0.00
2026-06-05,09:34:13,CS4-VET3,0.00
2026-06-05,09:39:15,CS4-VET3,1.91
2026-06-05,09:44:17,CS4-VET3,4.01
2026-06-05,09:49:20,CS4-VET3,8.65
2026-06-05,09:54:22,CS4-VET3,11.01
2026-06-05,09:59:23,CS4-VET3,17.03
2026-06-05,10:04:26,CS4-VET3,21.14
2026-06-05,10:09:28,CS4-VET3,25.90
2026-06-05,10:14:31,CS4-VET3,30.16
2026-06-05,10:19:33,CS4-VET3,31.66
2026-06-05,10:24:35,CS4-VET3,37.97
2026-06-05,10:29:38,CS4-VET3,42.02
2026-06-05,10:34:40,CS4-VET3,47.11
2026-06-05,10:39:43,CS4-VET3,49.33
2026-06-05,10:44:48,CS4-VET3,52.99
2026-06-05,10:49:51,CS4-VET3,56.22
2026-06-05,10:54:55,CS4-VET3,59.08
2026-06-05,10:59:57,CS4-VET3,62.46
2026-06-05,11:05:00,CS4-VET3,66.09
2026-06-05,11:10:03,CS4-VET3,70.08
2026-06-05,11:15:05,CS4-VET3,74.07
2026-06-05,11:20:07,CS4-VET3,78.21
2026-06-05,11:25:09,CS4-VET3,81.71
2026-06-05,11:30:14,CS4-VET3,84.98
2026-06-05,11:35:16,CS4-VET3,90.42
2026-06-05,11:40:19,CS4-VET3,92.22
2026-06-05,11:45:22,CS4-VET3,93.09
2026-06-05,11:50:24,CS4-VET3,96.48
2026-06-05,11:55:28,CS4-VET3,99.60
2026-06-05,12:00:29,CS4-VET3,102.31
2026-06-05,12:05:33,CS4-VET3,105.61
2026-06-05,12:10:35,CS4-VET3,111.57
2026-06-05,12:15:37,CS4-VET3,114.57
2026-06-05,12:20:41,CS4-VET3,116.61
2026-06-05,12:25:42,CS4-VET3,119.10
2026-06-05,12:30:46,CS4-VET3,121.49
2026-06-05,12:35:50,CS4-VET3,124.24
2026-06-05,12:40:52,CS4-VET3,125.61
2026-06-05,12:45:56,CS4-VET3,128.11
2026-06-05,12:50:57,CS4-VET3,131.12
2026-06-05,12:56:00,CS4-VET3,133.26
2026-06-05,13:01:02,CS4-VET3,136.13
2026-06-05,13:06:05,CS4-VET3,138.73
2026-06-05,13:11:07,CS4-VET3,140.11
2026-06-05,13:16:10,CS4-VET3,140.73
2026-06-05,13:21:13,CS4-VET3,142.24
2026-06-05,13:26:17,CS4-VET3,143.21
2026-06-05,13:31:20,CS4-VET3,144.96
2026-06-05,13:36:24,CS4-VET3,146.24
2026-06-05,13:41:30,CS4-VET3,148.86
2026-06-05,13:46:37,CS4-VET3,151.61
2026-06-05,13:51:44,CS4-VET3,153.45
2026-06-05,13:56:49,CS4-VET3,157.36
2026-06-05,14:01:51,CS4-VET3,158.62
2026-06-05,14:06:54,CS4-VET3,160.50
2026-06-05,14:11:57,CS4-VET3,162.74
2026-06-05,14:17:02,CS4-VET3,164.24
2026-06-05,14:22:06,CS4-VET3,166.75
2026-06-05,14:27:11,CS4-VET3,170.10
2026-06-05,14:32:14,CS4-VET3,172.86
2026-06-05,14:37:17,CS4-VET3,175.24
2026-06-05,14:42:20,CS4-VET3,177.74
2026-06-05,14:47:27,CS4-VET3,179.95
2026-06-05,14:52:32,CS4-VET3,181.99
2026-06-05,14:57:35,CS4-VET3,184.12
2026-06-05,15:02:38,CS4-VET3,187.06
2026-06-05,15:07:43,CS4-VET3,190.05
2026-06-05,15:12:47,CS4-VET3,193.81
2026-06-05,15:17:50,CS4-VET3,195.56
2026-06-05,15:22:54,CS4-VET3,197.46
2026-06-05,15:27:57,CS4-VET3,199.55
2026-06-05,15:33:00,CS4-VET3,201.58
2026-06-05,15:38:03,CS4-VET3,203.32
2026-06-05,15:43:06,CS4-VET3,206.83
2026-06-05,15:48:11,CS4-VET3,209.15
2026-06-05,15:53:14,CS4-VET3,210.09
2026-06-05,15:58:18,CS4-VET3,211.09
2026-06-05,16:03:20,CS4-VET3,211.09
2026-06-05,16:08:23,CS4-VET3,211.09
2026-06-05,16:13:27,CS4-VET3,211.09
2026-06-05,16:21:42,CS4-VET3,ERR
2026-06-05,08:46:41,CS4-VET3,ERR
2026-06-05,08:51:44,CS4-VET3,0.00
2026-06-05,08:56:46,CS4-VET3,0.00
2026-06-05,09:01:53,CS4-VET3,0.00
2026-06-05,09:06:57,CS4-VET3,0.00
2026-06-05,09:37:00,CS4-VET3,3.50
2026-06-05,09:42:01,CS4-VET3,7.81
2026-06-05,09:47:03,CS4-VET3,13.48
2026-06-05,09:52:05,CS4-VET3,16.69
2026-06-05,09:57:07,CS4-VET3,21.84
2026-06-05,10:02:15,CS4-VET3,25.97
2026-06-05,10:07:17,CS4-VET3,29.30
2026-06-05,10:12:18,CS4-VET3,33.91
2026-06-05,10:17:20,CS4-VET3,37.58
2026-06-05,10:22:22,CS4-VET3,44.34
2026-06-05,10:27:24,CS4-VET3,49.61
2026-06-05,10:32:26,CS4-VET3,52.43
2026-06-05,10:37:30,CS4-VET3,54.25
2026-06-05,10:42:33,CS4-VET3,56.11
2026-06-05,10:47:36,CS4-VET3,60.61
2026-06-05,10:52:39,CS4-VET3,65.10
2026-06-05,10:57:42,CS4-VET3,67.86
2026-06-05,11:02:45,CS4-VET3,69.25
2026-06-05,11:07:47,CS4-VET3,74.35
2026-06-05,11:12:50,CS4-VET3,77.86
2026-06-05,11:18:01,CS4-VET3,83.35
2026-06-05,11:23:03,CS4-VET3,86.69
2026-06-05,11:28:05,CS4-VET3,89.36
2026-06-05,11:33:08,CS4-VET3,92.74
2026-06-05,11:38:10,CS4-VET3,95.11
2026-06-05,11:43:14,CS4-VET3,98.24
2026-06-05,11:48:22,CS4-VET3,103.86
2026-06-05,11:53:24,CS4-VET3,107.07
2026-06-05,11:58:27,CS4-VET3,108.30
2026-06-05,12:03:29,CS4-VET3,110.75
2026-06-05,12:08:31,CS4-VET3,113.29
2026-06-05,12:13:33,CS4-VET3,118.16
2026-06-05,12:18:35,CS4-VET3,122.30
2026-06-05,12:23:37,CS4-VET3,125.37
2026-06-05,12:28:40,CS4-VET3,127.67
2026-06-05,12:33:43,CS4-VET3,131.05
2026-06-05,12:38:46,CS4-VET3,133.03
2026-06-05,12:43:49,CS4-VET3,136.05
2026-06-05,12:48:53,CS4-VET3,138.43
2026-06-05,12:53:56,CS4-VET3,140.59
2026-06-05,12:58:59,CS4-VET3,143.56
2026-06-05,13:04:03,CS4-VET3,145.05
2026-06-05,13:09:15,CS4-VET3,148.31
2026-06-05,13:14:19,CS4-VET3,150.17
2026-06-05,13:19:20,CS4-VET3,152.17
2026-06-05,13:24:22,CS4-VET3,154.92
2026-06-05,13:29:26,CS4-VET3,156.93
