date,timestamp,account,pnl
2026-06-22,08:49:24,CS5-GAB1,0.00
2026-06-22,08:54:25,CS5-GAB1,0.00
2026-06-22,08:59:27,CS5-GAB1,0.00
2026-06-22,09:04:30,CS5-GAB1,0.00
2026-06-22,09:09:31,CS5-GAB1,0.00
2026-06-22,09:14:33,CS5-GAB1,0.00
2026-06-22,09:19:35,CS5-GAB1,0.00
2026-06-22,09:24:37,CS5-GAB1,0.00
2026-06-22,09:29:40,CS5-GAB1,0.00
2026-06-22,09:34:41,CS5-GAB1,0.00
2026-06-22,09:39:43,CS5-GAB1,4.16
2026-06-22,09:44:45,CS5-GAB1,5.63
2026-06-22,09:49:47,CS5-GAB1,7.56
2026-06-22,09:54:49,CS5-GAB1,10.60
2026-06-22,09:59:51,CS5-GAB1,14.62
2026-06-22,10:04:53,CS5-GAB1,19.83
2026-06-22,10:09:56,CS5-GAB1,22.93
2026-06-22,10:14:58,CS5-GAB1,25.67
2026-06-22,10:20:01,CS5-GAB1,29.31
2026-06-22,10:25:02,CS5-GAB1,33.56
2026-06-22,10:30:04,CS5-GAB1,35.70
2026-06-22,10:35:07,CS5-GAB1,38.18
2026-06-22,10:40:09,CS5-GAB1,42.93
2026-06-22,10:45:12,CS5-GAB1,48.67
2026-06-22,10:50:14,CS5-GAB1,51.94
2026-06-22,10:55:17,CS5-GAB1,56.83
2026-06-22,11:00:20,CS5-GAB1,61.98
2026-06-22,11:05:22,CS5-GAB1,71.71
2026-06-22,11:10:24,CS5-GAB1,77.09
2026-06-22,11:15:26,CS5-GAB1,79.47
2026-06-22,11:20:29,CS5-GAB1,85.35
2026-06-22,11:25:32,CS5-GAB1,91.44
2026-06-22,11:30:34,CS5-GAB1,95.56
2026-06-22,11:35:36,CS5-GAB1,100.76
2026-06-22,11:40:39,CS5-GAB1,102.34
2026-06-22,11:45:42,CS5-GAB1,102.88
2026-06-22,11:50:43,CS5-GAB1,104.76
2026-06-22,11:55:45,CS5-GAB1,107.89
2026-06-22,12:00:48,CS5-GAB1,110.90
2026-06-22,12:05:49,CS5-GAB1,113.53
2026-06-22,12:10:53,CS5-GAB1,117.62
2026-06-22,12:15:56,CS5-GAB1,120.18
2026-06-22,12:20:58,CS5-GAB1,122.40
2026-06-22,12:26:02,CS5-GAB1,123.64
2026-06-22,12:31:04,CS5-GAB1,126.27
2026-06-22,12:36:09,CS5-GAB1,128.28
2026-06-22,12:41:13,CS5-GAB1,131.41
2026-06-22,12:46:19,CS5-GAB1,133.07
2026-06-22,12:51:23,CS5-GAB1,136.07
2026-06-22,12:56:25,CS5-GAB1,138.89
2026-06-22,13:01:31,CS5-GAB1,141.04
2026-06-22,13:06:35,CS5-GAB1,142.00
2026-06-22,13:11:39,CS5-GAB1,143.40
2026-06-22,13:16:42,CS5-GAB1,145.54
2026-06-22,13:21:46,CS5-GAB1,147.52
2026-06-22,13:26:49,CS5-GAB1,150.10
2026-06-22,13:31:55,CS5-GAB1,151.77
2026-06-22,13:37:00,CS5-GAB1,152.57
2026-06-22,13:42:04,CS5-GAB1,154.81
