date,timestamp,account,pnl
2026-06-22,08:55:08,CS8-VET4,0.00
2026-06-22,09:00:10,CS8-VET4,0.00
2026-06-22,09:05:12,CS8-VET4,0.00
2026-06-22,09:10:15,CS8-VET4,0.00
2026-06-22,09:15:17,CS8-VET4,0.00
2026-06-22,09:20:20,CS8-VET4,0.00
2026-06-22,09:25:21,CS8-VET4,0.00
2026-06-22,09:30:24,CS8-VET4,0.00
2026-06-22,09:35:26,CS8-VET4,0.88
2026-06-22,09:40:28,CS8-VET4,6.82
2026-06-22,09:45:31,CS8-VET4,11.58
2026-06-22,09:50:32,CS8-VET4,16.16
2026-06-22,09:55:34,CS8-VET4,17.98
2026-06-22,10:00:37,CS8-VET4,21.80
2026-06-22,10:05:40,CS8-VET4,25.17
2026-06-22,10:10:42,CS8-VET4,27.80
2026-06-22,10:15:44,CS8-VET4,30.51
2026-06-22,10:20:47,CS8-VET4,34.40
2026-06-22,10:25:49,CS8-VET4,38.26
2026-06-22,10:30:51,CS8-VET4,39.58
2026-06-22,10:35:53,CS8-VET4,42.09
2026-06-22,10:40:56,CS8-VET4,46.54
2026-06-22,10:45:58,CS8-VET4,51.54
2026-06-22,10:51:01,CS8-VET4,54.86
2026-06-22,10:56:03,CS8-VET4,57.73
2026-06-22,11:01:05,CS8-VET4,63.45
2026-06-22,11:06:08,CS8-VET4,67.90
2026-06-22,11:11:11,CS8-VET4,72.41
2026-06-22,11:16:13,CS8-VET4,74.79
2026-06-22,11:21:15,CS8-VET4,78.63
2026-06-22,11:26:17,CS8-VET4,84.29
2026-06-22,11:31:21,CS8-VET4,91.54
2026-06-22,11:36:24,CS8-VET4,96.26
2026-06-22,11:41:25,CS8-VET4,99.44
2026-06-22,11:46:29,CS8-VET4,100.44
2026-06-22,11:51:31,CS8-VET4,101.78
2026-06-22,11:56:34,CS8-VET4,103.54
2026-06-22,12:01:37,CS8-VET4,104.52
2026-06-22,12:06:41,CS8-VET4,105.84
2026-06-22,12:11:43,CS8-VET4,111.88
2026-06-22,12:16:47,CS8-VET4,116.93
2026-06-22,12:21:50,CS8-VET4,120.66
2026-06-22,12:26:53,CS8-VET4,120.53
2026-06-22,12:31:56,CS8-VET4,125.91
2026-06-22,12:36:59,CS8-VET4,130.56
2026-06-22,12:42:02,CS8-VET4,132.80
2026-06-22,12:47:06,CS8-VET4,135.63
2026-06-22,12:52:09,CS8-VET4,138.18
2026-06-22,12:57:12,CS8-VET4,141.58
2026-06-22,13:02:15,CS8-VET4,143.21
2026-06-22,13:07:19,CS8-VET4,144.94
2026-06-22,13:12:22,CS8-VET4,147.76
2026-06-22,13:17:26,CS8-VET4,150.18
2026-06-22,13:22:30,CS8-VET4,153.00
2026-06-22,13:27:34,CS8-VET4,155.54
2026-06-22,13:32:38,CS8-VET4,158.29
2026-06-22,13:37:41,CS8-VET4,160.10
2026-06-22,13:42:45,CS8-VET4,162.03
2026-06-22,13:47:48,CS8-VET4,163.75
2026-06-22,13:52:52,CS8-VET4,164.74
2026-06-22,13:57:55,CS8-VET4,166.56
2026-06-22,14:02:59,CS8-VET4,167.84
2026-06-22,14:08:03,CS8-VET4,169.60
2026-06-22,14:13:05,CS8-VET4,171.58
2026-06-22,14:18:08,CS8-VET4,172.84
2026-06-22,14:23:11,CS8-VET4,175.26
2026-06-22,14:28:15,CS8-VET4,176.23
2026-06-22,14:33:17,CS8-VET4,177.79
2026-06-22,14:38:21,CS8-VET4,179.40
2026-06-22,14:43:23,CS8-VET4,180.49
2026-06-22,14:48:26,CS8-VET4,182.24
2026-06-22,14:53:30,CS8-VET4,184.21
2026-06-22,14:58:33,CS8-VET4,185.21
2026-06-22,15:03:37,CS8-VET4,186.41
2026-06-22,15:08:39,CS8-VET4,186.84
2026-06-22,15:13:40,CS8-VET4,189.26
2026-06-22,15:18:42,CS8-VET4,190.26
