date,timestamp,account,pnl
2026-06-05,07:37:18,GAB1,0.00
2026-06-05,07:41:24,CS5-GAB1,0.00
2026-06-05,07:46:24,CS5-GAB1,0.00
2026-06-05,07:51:24,CS5-GAB1,0.00
2026-06-05,07:56:25,CS5-GAB1,0.00
2026-06-05,08:01:25,CS5-GAB1,0.00
2026-06-05,08:06:25,CS5-GAB1,0.00
2026-06-05,08:11:25,CS5-GAB1,0.00
2026-06-05,08:16:26,CS5-GAB1,0.00
2026-06-05,08:21:26,CS5-GAB1,0.00
2026-06-05,08:26:26,CS5-GAB1,0.00
2026-06-05,08:31:26,CS5-GAB1,0.00
2026-06-05,08:36:26,CS5-GAB1,0.00
2026-06-05,08:41:27,CS5-GAB1,0.00
2026-06-05,08:45:48,CS5-GAB1,0.00
2026-06-05,08:50:51,CS5-GAB1,0.00
2026-06-05,08:55:53,CS5-GAB1,0.00
2026-06-05,09:00:56,CS5-GAB1,0.00
2026-06-05,09:05:59,CS5-GAB1,0.00
2026-06-05,09:11:01,CS5-GAB1,0.00
2026-06-05,09:16:04,CS5-GAB1,0.00
2026-06-05,09:21:07,CS5-GAB1,0.00
2026-06-05,09:26:10,CS5-GAB1,0.00
2026-06-05,09:31:12,CS5-GAB1,0.00
2026-06-05,09:36:15,CS5-GAB1,1.88
2026-06-05,09:41:18,CS5-GAB1,6.40
2026-06-05,09:46:21,CS5-GAB1,7.80
2026-06-05,09:51:23,CS5-GAB1,10.55
2026-06-05,09:56:26,CS5-GAB1,14.67
2026-06-05,10:01:29,CS5-GAB1,14.92
2026-06-05,10:06:31,CS5-GAB1,17.54
2026-06-05,10:11:34,CS5-GAB1,16.54
2026-06-05,10:16:36,CS5-GAB1,17.55
2026-06-05,10:21:39,CS5-GAB1,16.98
2026-06-05,10:26:42,CS5-GAB1,ERR
2026-06-05,10:31:45,CS5-GAB1,19.50
2026-06-05,10:36:47,CS5-GAB1,23.17
2026-06-05,10:41:50,CS5-GAB1,27.80
2026-06-05,10:46:53,CS5-GAB1,35.32
2026-06-05,10:51:55,CS5-GAB1,37.09
2026-06-05,10:56:58,CS5-GAB1,42.29
2026-06-05,11:02:00,CS5-GAB1,46.05
2026-06-05,11:07:03,CS5-GAB1,50.18
2026-06-05,11:12:05,CS5-GAB1,54.98
2026-06-05,11:17:08,CS5-GAB1,59.11
