date,timestamp,account,pnl
2026-06-29,08:58:42,CS10-GAB4,ERR
2026-06-29,09:03:45,CS10-GAB4,0.00
2026-06-29,09:08:47,CS10-GAB4,0.00
2026-06-29,09:13:49,CS10-GAB4,0.00
2026-06-29,09:18:52,CS10-GAB4,0.00
2026-06-29,09:23:54,CS10-GAB4,0.00
2026-06-29,09:28:57,CS10-GAB4,0.00
2026-06-29,09:33:59,CS10-GAB4,0.00
2026-06-29,09:39:02,CS10-GAB4,3.21
2026-06-29,09:44:03,CS10-GAB4,7.56
2026-06-29,09:49:05,CS10-GAB4,9.81
2026-06-29,09:54:08,CS10-GAB4,11.36
2026-06-29,09:59:10,CS10-GAB4,13.68
2026-06-29,10:04:12,CS10-GAB4,14.44
2026-06-29,10:09:15,CS10-GAB4,19.28
2026-06-29,10:14:17,CS10-GAB4,22.41
2026-06-29,10:19:20,CS10-GAB4,26.09
2026-06-29,10:24:22,CS10-GAB4,32.16
2026-06-29,10:29:24,CS10-GAB4,33.47
2026-06-29,10:34:27,CS10-GAB4,33.35
2026-06-29,10:39:29,CS10-GAB4,36.26
2026-06-29,10:44:32,CS10-GAB4,41.72
2026-06-29,10:49:35,CS10-GAB4,44.31
2026-06-29,10:54:38,CS10-GAB4,47.75
2026-06-29,10:59:41,CS10-GAB4,52.22
2026-06-29,11:04:43,CS10-GAB4,57.66
2026-06-29,11:09:47,CS10-GAB4,63.64
2026-06-29,11:14:48,CS10-GAB4,66.62
2026-06-29,11:19:51,CS10-GAB4,69.73
2026-06-29,11:24:54,CS10-GAB4,72.43
2026-06-29,11:29:58,CS10-GAB4,75.21
2026-06-29,11:35:00,CS10-GAB4,77.76
2026-06-29,11:40:03,CS10-GAB4,81.24
2026-06-29,11:45:07,CS10-GAB4,83.70
2026-06-29,11:50:09,CS10-GAB4,84.32
2026-06-29,11:55:12,CS10-GAB4,86.49
2026-06-29,12:00:15,CS10-GAB4,87.74
2026-06-29,12:05:18,CS10-GAB4,88.52
2026-06-29,12:10:23,CS10-GAB4,91.18
2026-06-29,12:15:26,CS10-GAB4,96.23
2026-06-29,12:20:29,CS10-GAB4,97.87
2026-06-29,12:25:33,CS10-GAB4,98.91
2026-06-29,12:30:36,CS10-GAB4,101.79
2026-06-29,12:35:40,CS10-GAB4,104.55
2026-06-29,12:40:45,CS10-GAB4,107.21
2026-06-29,12:45:48,CS10-GAB4,109.96
2026-06-29,12:50:52,CS10-GAB4,112.37
2026-06-29,12:55:56,CS10-GAB4,114.94
2026-06-29,13:01:01,CS10-GAB4,116.99
2026-06-29,13:06:05,CS10-GAB4,117.62
2026-06-29,13:11:09,CS10-GAB4,118.65
2026-06-29,13:16:14,CS10-GAB4,120.97
2026-06-29,13:21:18,CS10-GAB4,123.42
2026-06-29,13:26:23,CS10-GAB4,125.68
2026-06-29,13:31:27,CS10-GAB4,127.71
