date,timestamp,account,pnl
2026-06-08,07:54:45,CS7-GAB3,0.00
2026-06-08,07:59:45,CS7-GAB3,0.00
2026-06-08,08:04:45,CS7-GAB3,0.00
2026-06-08,08:09:46,CS7-GAB3,0.00
2026-06-08,08:14:46,CS7-GAB3,0.00
2026-06-08,08:18:18,CS7-GAB3,0.00
2026-06-08,08:29:12,CS7-GAB3,0.00
2026-06-08,08:32:10,CS7-GAB3,ERR
2026-06-08,08:32:25,CS7-GAB3,0.00
2026-06-08,08:37:27,CS7-GAB3,0.00
2026-06-08,08:42:29,CS7-GAB3,0.00
2026-06-08,08:47:33,CS7-GAB3,0.00
2026-06-08,08:52:35,CS7-GAB3,0.00
2026-06-08,09:44:34,CS7-GAB3,10.18
2026-06-08,09:49:36,CS7-GAB3,17.88
2026-06-08,09:54:38,CS7-GAB3,22.78
2026-06-08,09:59:40,CS7-GAB3,22.65
2026-06-08,10:04:42,CS7-GAB3,ERR
2026-06-08,10:09:44,CS7-GAB3,0.66
2026-06-08,10:14:47,CS7-GAB3,43.00
2026-06-08,10:19:48,CS7-GAB3,28.08
2026-06-08,10:24:51,CS7-GAB3,26.90
2026-06-08,10:29:53,CS7-GAB3,25.90
2026-06-08,10:34:55,CS7-GAB3,28.55
2026-06-08,10:39:57,CS7-GAB3,31.48
2026-06-08,10:45:00,CS7-GAB3,35.97
2026-06-08,10:50:02,CS7-GAB3,40.48
2026-06-08,10:55:05,CS7-GAB3,44.92
2026-06-08,11:00:07,CS7-GAB3,51.43
2026-06-08,11:05:09,CS7-GAB3,54.97
2026-06-08,11:10:12,CS7-GAB3,58.75
2026-06-08,11:15:14,CS7-GAB3,62.81
2026-06-08,11:20:17,CS7-GAB3,65.28
2026-06-08,11:25:20,CS7-GAB3,68.69
2026-06-08,11:30:23,CS7-GAB3,71.98
2026-06-08,11:35:25,CS7-GAB3,73.98
2026-06-08,11:40:28,CS7-GAB3,77.60
2026-06-08,11:45:31,CS7-GAB3,79.97
2026-06-08,11:50:34,CS7-GAB3,81.11
2026-06-08,11:55:36,CS7-GAB3,83.98
2026-06-08,12:00:39,CS7-GAB3,86.81
2026-06-08,12:05:42,CS7-GAB3,90.50
2026-06-08,12:10:44,CS7-GAB3,92.43
2026-06-08,12:15:47,CS7-GAB3,94.99
2026-06-08,12:20:49,CS7-GAB3,98.61
2026-06-08,12:32:00,CS7-GAB3,ERR
2026-06-08,12:37:02,CS7-GAB3,102.86
2026-06-08,12:42:05,CS7-GAB3,106.99
2026-06-08,12:47:08,CS7-GAB3,108.99
2026-06-08,12:52:10,CS7-GAB3,113.35
2026-06-08,12:57:13,CS7-GAB3,114.62
2026-06-08,13:02:15,CS7-GAB3,119.36
2026-06-08,13:07:19,CS7-GAB3,120.64
2026-06-08,13:12:22,CS7-GAB3,123.39
2026-06-08,13:17:24,CS7-GAB3,126.25
2026-06-08,13:22:27,CS7-GAB3,130.61
2026-06-08,13:27:29,CS7-GAB3,134.46
2026-06-08,13:32:35,CS7-GAB3,137.54
2026-06-08,13:37:37,CS7-GAB3,140.96
2026-06-08,13:42:39,CS7-GAB3,144.10
2026-06-08,13:47:41,CS7-GAB3,148.08
2026-06-08,13:52:44,CS7-GAB3,152.59
2026-06-08,13:57:47,CS7-GAB3,154.47
2026-06-08,14:02:50,CS7-GAB3,156.72
2026-06-08,14:07:52,CS7-GAB3,159.64
2026-06-08,14:12:55,CS7-GAB3,161.81
2026-06-08,14:17:57,CS7-GAB3,165.33
2026-06-08,14:23:00,CS7-GAB3,166.56
2026-06-08,14:28:03,CS7-GAB3,169.96
2026-06-08,14:33:05,CS7-GAB3,172.11
2026-06-08,14:38:08,CS7-GAB3,175.36
2026-06-08,14:43:10,CS7-GAB3,176.50
2026-06-08,14:48:14,CS7-GAB3,178.78
2026-06-08,14:53:16,CS7-GAB3,181.12
2026-06-08,14:58:18,CS7-GAB3,182.91
2026-06-08,15:03:22,CS7-GAB3,185.03
2026-06-08,15:08:24,CS7-GAB3,185.78
2026-06-08,15:13:27,CS7-GAB3,189.04
2026-06-08,15:18:30,CS7-GAB3,191.41
2026-06-08,15:23:33,CS7-GAB3,193.78
2026-06-08,15:28:36,CS7-GAB3,196.04
2026-06-08,15:33:39,CS7-GAB3,197.79
