timestamp,account,pnl
08:50:41,CS1-GAB5,0.00
08:55:44,CS1-GAB5,0.00
09:00:45,CS1-GAB5,0.00
09:05:47,CS1-GAB5,0.00
09:10:48,CS1-GAB5,0.00
09:15:50,CS1-GAB5,0.00
09:20:52,CS1-GAB5,0.00
09:25:54,CS1-GAB5,0.00
09:30:55,CS1-GAB5,0.00
09:35:56,CS1-GAB5,0.51
09:41:04,CS1-GAB5,3.24
09:46:05,CS1-GAB5,5.68
09:51:07,CS1-GAB5,8.07
09:56:08,CS1-GAB5,12.56
10:01:11,CS1-GAB5,15.70
10:06:13,CS1-GAB5,18.71
10:11:15,CS1-GAB5,221.52
10:16:16,CS1-GAB5,25.77
10:21:18,CS1-GAB5,32.18
10:26:19,CS1-GAB5,235.32
10:31:21,CS1-GAB5,39.40
10:32:44,CS1-GAB5,39.06
10:37:48,CS1-GAB5,43.33
10:42:50,CS1-GAB5,48.00
10:47:54,CS1-GAB5,50.23
10:52:56,CS1-GAB5,53.07
10:57:59,CS1-GAB5,95.47
11:03:01,CS1-GAB5,60.39
11:08:04,CS1-GAB5,65.27
11:13:07,CS1-GAB5,68.74
11:18:10,CS1-GAB5,74.25
11:23:13,CS1-GAB5,77.16
11:28:16,CS1-GAB5,82.12
11:33:19,CS1-GAB5,86.24
11:38:22,CS1-GAB5,87.10
11:43:24,CS1-GAB5,88.53
11:48:27,CS1-GAB5,89.74
11:53:29,CS1-GAB5,94.14
