timestamp,account,pnl
09:30:57,CS1-VET5,-1.25
09:36:06,CS1-VET5,-0.92
09:41:08,CS1-VET5,3.30
09:46:10,CS1-VET5,5.11
09:51:12,CS1-VET5,5.55
09:56:13,CS1-VET5,8.66
10:01:14,CS1-VET5,11.49
10:06:16,CS1-VET5,15.70
10:11:18,CS1-VET5,19.05
10:16:19,CS1-VET5,21.33
10:21:21,CS1-VET5,24.58
10:26:22,CS1-VET5,29.58
10:31:24,CS1-VET5,34.97
10:36:25,CS1-VET5,37.46
10:41:26,CS1-VET5,38.77
10:46:28,CS1-VET5,40.46
10:51:29,CS1-VET5,44.08
10:56:31,CS1-VET5,48.59
11:01:47,CS1-VET5,51.73
11:06:48,CS1-VET5,53.26
11:11:49,CS1-VET5,55.97
11:16:51,CS1-VET5,62.73
11:21:53,CS1-VET5,64.35
11:26:56,CS1-VET5,67.09
11:32:03,CS1-VET5,70.62
11:37:05,CS1-VET5,74.09
11:42:08,CS1-VET5,78.10
11:47:10,CS1-VET5,81.34
11:52:15,CS1-VET5,84.61
11:57:17,CS1-VET5,87.38
12:02:19,CS1-VET5,88.74
12:07:23,CS1-VET5,93.16
12:12:25,CS1-VET5,97.15
12:17:27,CS1-VET5,101.64
12:22:29,CS1-VET5,103.15
12:27:30,CS1-VET5,105.40
12:32:32,CS1-VET5,108.27
12:37:34,CS1-VET5,111.65
12:42:36,CS1-VET5,116.14
